Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,Tynan's Nissan,5811 S College Ave,,Fort Collins,CO,80525,,970-282-1400,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,40.505604,-105.078041,2020-06-09,43021,2023-02-15 22:45:41 UTC,P,,,2012-01-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Tremont Street Garage,400 15th St,,Denver,CO,80202,,303-534-7559,E,,Public,Garage business hours; pay lot,,,,,,2,,,Non-Networked,,200-9,39.742113,-104.991416,2022-01-10,43833,2022-02-10 19:42:29 UTC,P,,,2011-02-28,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
LPG,U-Haul,2000 W Lower Colfax Ave,"At Zuni, north of 14th St",Denver,CO,80204,,303-534-6072,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,39.739405,-105.016297,2023-02-13,43883,2023-02-14 15:54:11 UTC,P,,,2012-03-14,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false,,,,,,,,HD,
LPG,U-Haul,15250 E 40th Ave,Chambers and I-70 across from Wendy's,Denver,CO,80239,,303-371-8941,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,39.77216,-104.81101,2023-02-13,43884,2023-02-14 15:54:11 UTC,P,,,2012-03-14,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false,,,,,,,,HD,
LPG,U-Haul,15500 W Colfax Ave,Colfax and I-70 across from Toyota dealership.,Golden,CO,80401,,303-279-9696,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,39.729583,-105.173743,2023-02-13,43886,2023-02-14 15:54:11 UTC,P,,,2012-03-14,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false,,,,,,,,HD,
ELEC,Tynan's Nissan,780 S Havana St,,Aurora,CO,80012,,303-341-7330,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,39.702351,-104.865298,2022-03-07,46520,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Boulder Nissan,2285 28th St,,Boulder,CO,80301,,303-443-8110,E,,Public - Call ahead,24 hours daily,,,,,,3,1,,Non-Networked,,GPS,40.025019,-105.258915,2022-03-07,46522,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Larry H Miller Nissan - Arapahoe,10030 E Arapahoe Rd,,Centennial,CO,80112,,303-790-7333  855-900-7584,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,39.594525,-104.872435,2022-03-07,46524,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,South Colorado Springs Nissan,1333 S Academy Blvd,,Colorado Springs,CO,80916,,719-550-3030,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,38.81233,-104.756795,2022-03-07,46526,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Woodmen Nissan,6840 Vincent Dr,,Colorado Springs,CO,80918,,719-234-1000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,38.931011,-104.811075,2020-06-09,46528,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Nissan of Durango,20704 Highway 160,,Durango,CO,81303,,970-259-3940,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,37.269708,-107.907728,2020-06-09,46532,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Greeley Nissan,2625 35th Ave,,Greeley,CO,80634,,970-353-5333  855-900-7584,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,40.39443,-104.736034,2022-03-07,46537,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Empire Lakewood Nissan,14707 W Colfax Ave,,Lakewood,CO,80401,,303-232-8881  855-900-7584,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,39.732606,-105.163711,2022-03-07,46538,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Empire Littleton Nissan,5067 S Wadsworth Blvd,,Littleton,CO,80123,,720-458-8412,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,39.626641,-105.090506,2020-06-09,46541,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Valley Nissan,1005 Ken Pratt Blvd,,Longmont,CO,80501,,303-776-0443,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,40.151989,-105.108644,2022-03-07,46543,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Dave Solon Nissan,2525 W US Highway 50,,Pueblo,CO,81008,,719-545-4145,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,38.312144,-104.640891,2022-03-07,46545,2023-02-14 15:54:11 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
BD,Space Station Gas,644 Lincoln Ave,,Steamboat Springs,CO,80487,,970-879-1811,E,,Public - Credit card after hours,6am-11pm daily,A Cash Checks D M V,B20,,,,,,,,,200-8,40.485303,-106.832843,2022-11-10,48453,2023-02-14 15:54:11 UTC,P,,,2012-06-01,,,,,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,HD,
E85,Kum & Go #657,2190 Vickers Dr,,Colorado Springs,CO,80918,,719-219-0324,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-8,38.915256,-104.788063,2023-03-08,48533,2023-03-08 17:16:33 UTC,P,,,2012-06-01,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,,
E85,Kum & Go #665,1206 Interquest Pkwy,,Colorado Springs,CO,80921,,719-219-0697,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,GPS,38.990597,-104.8073,2023-03-08,49555,2023-03-08 17:16:33 UTC,P,,,2012-10-12,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,,
E85,Kum & Go #667,7385 Duryea Rd,,Colorado Springs,CO,80923,,719-445-5041,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,38.939158,-104.729892,2023-03-08,49556,2023-03-08 17:16:33 UTC,P,,,2012-10-12,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,,
ELEC,Red Rock Nissan,2582 Highway 6 and 50,,Grand Junction,CO,81501,,970-644-8020,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,39.074359,-108.572597,2020-06-09,50003,2023-02-15 22:45:41 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,City of Denver - Cultural Center Complex Garage,65 W 12th Ave,Located on level 3 by the elevator,Denver,CO,80204,,720-865-3164,E,,Public,Garage business hours; pay lot,,,,,,2,,,Non-Networked,,200-9,39.735935,-104.988403,2022-01-10,50065,2022-02-10 19:42:29 UTC,LG,,,2012-12-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,City of Denver - Denver Performing Arts Center Garage,1055 13th St,Located on level 4 by the elevators,Denver,CO,80204,,720-865-3164,E,,Public,24 hours daily; pay lot,,,,,,2,1,,Non-Networked,,GPS,39.743919,-104.998075,2022-01-10,50066,2022-02-10 19:42:29 UTC,LG,,,2012-12-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
E85,Kum & Go #658,6125 Barnes Rd,,Colorado Springs,CO,80922,,719-219-0685,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,38.894448,-104.713785,2023-03-08,50112,2023-03-08 17:16:33 UTC,P,,,2012-12-01,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,,
E85,Kum & Go #663,5771 N Carefree Cir,,Colorado Springs,CO,80917,,719-219-0223,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,38.884618,-104.721297,2023-03-08,50113,2023-03-08 17:16:33 UTC,P,,,2012-12-01,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,,
E85,Kum & Go #672,3025 Hancock Expy,,Colorado Springs,CO,80916,,719-473-8296,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,GPS,38.794458,-104.768181,2023-03-08,50303,2023-03-08 17:16:33 UTC,P,,,2012-12-21,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,,
E85,Kum & Go #670,8050 Fountain Mesa Rd,,Fountain,CO,80817,,719-382-9018,E,,Public,24 hours daily,A Cash Checks D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,38.715239,-104.701984,2023-03-08,50304,2023-03-08 17:16:33 UTC,P,,,2012-12-14,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,,
E85,Kum & Go #995,1600 E Eisenhower Blvd,,Loveland,CO,80537,,970-612-0112,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,40.4069,-105.05401,2023-03-08,51156,2023-03-08 17:16:33 UTC,P,,,2013-02-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,,
E85,Kum & Go #921,120 E 1st St,,Rifle,CO,81650,,970-625-5185,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,39.529977,-107.782568,2023-03-08,51157,2023-03-08 17:16:33 UTC,P,,,2013-02-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,,
LPG,Blue Flame Gas Co,423 E Enterprise Dr,,Pueblo West,CO,81007,,719-543-7736,E,,Public,"8am-5pm M-F, 8am-12pm Sat",A Cash D M V,,,,,,,,,,GPS,38.33195413828761,-104.728043222229,2022-11-10,51749,2023-02-14 15:54:11 UTC,P,,,2013-05-15,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,,HD,
ELEC,Town of Carbondale - Town Hall,511 Colorado Ave,"Located on 4th St, just north of the intersection with Colorado Ave, near the flag pole",Carbondale,CO,81623,,970-963-2733,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,39.401918,-107.211389,2023-02-13,52101,2023-02-14 15:54:11 UTC,LG,,,2013-06-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Odell Brewing,800 E Lincoln,,Fort Collins,CO,80524,,970-498-9070,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,40.589483,-105.063519,2022-01-10,52620,2022-02-10 19:42:29 UTC,P,,,2013-07-01,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,City of Loveland - Civic Center,500 E 3rd St,South Side of Parking Lot,Loveland,CO,80537,,970-962-3000,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,2,,,Non-Networked,,200-8,40.394378,-105.070159,2021-12-09,52642,2022-02-10 19:42:29 UTC,P,,,2013-08-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,$1 per hour,,,,,,,,,,false,,,,,,,,LD,false
ELEC,City of Loveland - McKee Medical Center,2000 N Boise Ave,NW Parking Lot,Loveland,CO,80538,,970-962-3000  970-669-4640,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,2,,,Non-Networked,,GPS,40.4134,-105.05171,2021-12-09,52643,2022-02-10 19:42:29 UTC,P,,,2013-08-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOSPITAL,,,,,,,$1 per hour,,,,,,,,,,false,,,,,,,,LD,false
ELEC,City of Loveland - Public Library,300 Adams St,SE Corner of Parking Lot,Loveland,CO,80537,,970-962-3000,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,2,,,Non-Networked,,GPS,40.394126,-105.0691219,2021-12-09,52644,2022-02-10 19:42:29 UTC,P,,,2021-06-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,LIBRARY,,,,,,,$1 per hour,,,,,,,,,,false,,,,,,,,LD,false
ELEC,City of Loveland - Service Center,200 N Wilson Ave,NW Corner of Parking Lot,Loveland,CO,80537,,,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,2,,,Non-Networked,,200-8,40.393945,-105.115875,2022-11-10,52645,2023-02-14 15:54:11 UTC,P,,,2013-08-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,$1 per hour,,,,,,,,,,false,,,,,,,,LD,false
E85,Kum & Go #669,6735 N Carefree Cir,,Colorado Springs,CO,80922,,719-434-3869,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-8,38.886479,-104.702476,2023-03-08,53336,2023-03-08 17:16:33 UTC,P,,,2013-06-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,,
E85,Corner Store #1129,895 W 136th Ave,,Broomfield,CO,80023,,303-280-3238,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-8,39.94365,-104.99967,2022-11-10,53818,2023-09-21 21:33:34 UTC,P,,,2013-12-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Kum & Go #673,620 E Fillmore St,,Colorado Springs,CO,80907,,719-219-0726,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,38.874737,-104.813485,2023-03-08,53819,2023-03-08 17:16:33 UTC,P,,,2013-12-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,,
E85,Corner Store #4074,5601 Quebec St,,Commerce City,CO,80022,,303-288-2060,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-8,39.79875,-104.90424,2022-11-10,53820,2023-09-21 21:24:35 UTC,P,,,2013-12-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Western Convenience Store,2714 Thatcher Ave,,Pueblo,CO,81004,,719-542-1250,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-8,38.25839,-104.64361,2022-11-10,53822,2023-09-21 21:42:29 UTC,P,,,2013-12-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
ELEC,City of Boulder - Boulder Reservoir,5565 N 51st St,,Boulder,CO,80301,,303-441-3461,E,,Public,24 hours daily,,,,,1,1,,,Non-Networked,,200-8,40.077325,-105.239377,2022-01-10,53935,2022-02-10 19:42:29 UTC,LG,,,2013-06-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,City of Denver - Colorado Convention Center Garage,1104 Champa St,"Parking space 1081. Level P-1, half way down the level near the freight elevator",Denver,CO,80202,,720-865-3164,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,39.742308,-104.997556,2022-01-10,53944,2022-02-10 19:42:29 UTC,LG,,,2013-06-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,City of Denver - Denver Justice Center Garage,490 W 14th Ave,"Level 2, at the top of the entrance ramp, SW corner",Denver,CO,80204,,720-865-3164,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,39.738477,-104.994018,2022-01-10,53945,2022-02-10 19:42:29 UTC,LG,,,2020-07-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,City of Denver - Firehouse Parking Lot,1322 Blake St,Located in the Southwest corner of the lot,Denver,CO,80204,,720-865-3164,E,,Public,24 hours daily; pay lot,,,,,,1,,,Non-Networked,,200-9,39.74816,-105.001949,2022-01-10,53946,2022-02-10 19:42:29 UTC,LG,,,2020-07-01,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Denver International Airport - Garage West,8500 Peña Blvd,"Located on level 1 in rows E, F, and G",Denver,CO,80249,,303-342-7275  303-342-4645,E,,Public,24 hours daily; pay lot,,,,,15,10,,,Non-Networked,,GPS,39.849451,-104.676519,2021-12-09,54068,2022-02-10 19:42:29 UTC,P,,,2013-11-04,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,American Lung Association - Denver Clean Cities,5600 Greenwood Plaza Blvd,,Greenwood Village,CO,80111,,303-388-4327,E,,Public,8am-5pm M-F; must obtain key from main office,,,,,,2,,,Non-Networked,,GPS,39.614825,-104.898181,2022-01-10,54069,2022-02-10 19:42:29 UTC,P,,,2013-08-12,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
LPG,U-Haul,2175 Victor Pl,Southbound Powers south of Constitution before Palmer Park,Colorado Springs,CO,80915,,719-574-5168,E,,Public,"7am-7pm M-Th, 7am-8pm F, 7am-7pm Sat, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,38.862502,-104.721094,2023-02-13,60082,2023-02-14 15:54:11 UTC,P,,,2014-01-31,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false,,,,,,,,HD,
E85,Kum & Go #674,1021 S Nevada,,Colorado Springs,CO,80903,,719-362-8082,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,38.818602,-104.822111,2023-03-08,60086,2023-03-08 17:16:33 UTC,P,,,2013-11-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,,
CNG,Clean Energy - Rex Oil Conoco,6185 N Broadway,Near the intersection of 62nd Ave and Broadway. The location is northwest of the I-70/I-25 interchange and just south of Highway 36.,Denver,CO,80216,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy D FleetOne FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,39.808528,-104.988185,2023-07-11,60947,2023-07-11 18:28:56 UTC,P,,,2014-11-03,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,1,NONE,,,,,,,,,,Q,3000 3600,HD,,,false,,,,,,true,,HD,
ELEC,Ken's Automotive Repair,1219 N College,Located by bike racks,Fort Collins,CO,80524,,970-484-6001,E,,Public,"7:30am-5pm M-F, 8am-3pm Sat",,,,,,1,,,Non-Networked,,200-9,40.603108,-105.077107,2021-12-09,61337,2022-02-10 19:42:29 UTC,P,,,2014-02-01,,,,,J1772,US,,,,Public,,public,,,AUTO_REPAIR,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
LPG,Comfurt Gas,655 Gregg Dr,,Buena Vista,CO,81211,,719-395-8445,E,,Public,7am-4pm M-F,Cash Checks D Debit M V,,,,,,,,,,200-9,38.824587,-106.136449,2022-11-10,61444,2023-02-14 15:54:11 UTC,P,,,2014-04-23,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false,,,,,,,,MD,
E85,Kum & Go #942,6503 W 29th St,,Greeley,CO,80634,,970-330-0313,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,40.391002,-104.785635,2023-03-08,61539,2023-03-08 17:16:33 UTC,P,,,2014-04-01,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,,
E85,Kum & Go #4923,705 Taughenbaugh Blvd,,Rifle,CO,81650,,970-625-5062,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,39.522211,-107.777194,2023-03-08,61540,2023-03-08 17:16:33 UTC,P,,,2014-04-01,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,Colorado State University - Powerhouse Energy Campus,430 N College Ave,,Fort Collins,CO,80524,,970-491-4781,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,40.594292,-105.075657,2022-11-10,61549,2023-02-14 15:54:11 UTC,SG,,,2014-02-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,true
ELEC,Colorado Mountain College - Carbondale,690 Colorado Ave,,Carbondale,CO,81623,,970-963-2172,E,,Public,8am-9pm daily; charging not available 4pm-9pm M-Th,,,,,,2,,,Non-Networked,,200-8,39.401649,-107.214095,2021-07-14,62047,2023-08-08 16:10:34 UTC,P,,,2014-06-12,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Colorado Mountain College - Breckenridge,107 Dennison Placer Rd,,Breckenridge,CO,84024,,970-453-6757,E,,Public,7am-9pm daily,,,,,,2,,,Non-Networked,,GPS,39.513986,-106.050975,2021-07-14,62048,2023-08-08 16:10:34 UTC,P,,,2014-06-12,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Colorado Mountain College - Rifle,3695 Airport Rd,,Rifle,CO,81650,,970-625-6900,E,,Public,7am-9pm daily,,,,,,2,,,Non-Networked,,200-8,39.525883,-107.745102,2021-07-14,62049,2023-08-08 16:10:34 UTC,P,,,2014-06-23,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Colorado Mountain College - Leadville,901 S Highway 24,,Leadville,CO,80461,,719-486-2015,E,,Public,7am-9pm daily,,,,,,1,,,Non-Networked,,GPS,39.23623432378932,-106.3024708889771,2021-07-14,62050,2023-08-08 16:10:34 UTC,P,,,2014-06-12,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
E85,Kum & Go #668,3091 N Chestnut St,,Colorado Springs,CO,80907,,719-424-4580,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,GPS,38.876961,-104.83703,2023-03-08,62260,2023-03-08 17:16:33 UTC,P,,,2014-06-01,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,,
